Rating,Restaurant Name,Categories,Average Rating,Experience Date,Username,Review Title,Information,Review Text,Processed Review Text,Processed Review Title
4,Gourmet Guide,['Restaurant'],2.2,2018-10-15,Sarah,Great idea,"Discover the Best Restaurants Near You in the UK with the Gourmet Guide.  Search by food type, price, key features or a combination of factors to find the perfect restaurant for your needs requirements and budget.   

Or why not give the gift of a wonderful dining experience with one of our universal restaurant gift vouchers.  Available in monetary values from £20 to £500 and redeemable at all of the restaurants listed on the Gourmet Guide our universal restaurant gift vouchers are the ideal gift for foodies or people who have got everything.",This is a really great idea and we had a lovely meal.  The only problem that we had was that the restaurant had no idea about the voucher.  Your confirmation email clearly states that you don't need to take your voucher with you to the restaurant but I ended up having to email it to the restaurant as they had no copy of it,realli great idea love meal problem restaur idea voucher confirm email clearli state need take voucher restaur end email restaur copi,great idea
4,Gourmet Guide,['Restaurant'],2.2,2018-06-12,Christian B.,Never again. But they did a full refund.,"Discover the Best Restaurants Near You in the UK with the Gourmet Guide.  Search by food type, price, key features or a combination of factors to find the perfect restaurant for your needs requirements and budget.   

Or why not give the gift of a wonderful dining experience with one of our universal restaurant gift vouchers.  Available in monetary values from £20 to £500 and redeemable at all of the restaurants listed on the Gourmet Guide our universal restaurant gift vouchers are the ideal gift for foodies or people who have got everything.","Edit.While I remain disappointed in GourmentGuide I am very impression that once they heard of my disappointment they did a refund including booking fee within 24 hours.Origninal post.To start they charge  £3. Booking fee.Then they don,t even provide you with a nice looking voucher just a code and difficult instruction.Once you are ready they need 24hours notice.And worst if you don’t spend the whole amount they steal the rest of you.Edit after reply from Gourmet Guide.Direct quote from the email they sent.“If the cost of the meal and drinks is less than the value of the Gourmet Guide Resaurant GIft Voucher no change or cash is given”So I am right they do steal any money you don’t use.  Maybe the person who replies here should actually read their own terms and conditions.  Or are they willing to offer me a full refund including my fee for being wrong.  My bet is they will not!",remain disappoint gourmentguid impress heard disappoint refund includ book fee within start charg book even provid nice look voucher code difficult readi need hour worst spend whole amount steal rest repli gourmet quot email cost meal drink less valu gourmet guid restaur gift voucher chang cash given right steal money use mayb person repli actual read term condit will offer full refund includ fee wrong bet,never full refund
4,Gourmet Guide,['Restaurant'],2.2,2020-08-16,Samintheuk,They resolved our issues,"Discover the Best Restaurants Near You in the UK with the Gourmet Guide.  Search by food type, price, key features or a combination of factors to find the perfect restaurant for your needs requirements and budget.   

Or why not give the gift of a wonderful dining experience with one of our universal restaurant gift vouchers.  Available in monetary values from £20 to £500 and redeemable at all of the restaurants listed on the Gourmet Guide our universal restaurant gift vouchers are the ideal gift for foodies or people who have got everything.",Had some issues with booking vouchers and getting hold of them through coronavirus but we complained and they did sort it all out and we had a lovely meal,issu book voucher get hold coronaviru complain sort love meal,resolv issu
4,Gourmet Guide,['Restaurant'],2.2,2018-06-10,Theresa,Easy to use,"Discover the Best Restaurants Near You in the UK with the Gourmet Guide.  Search by food type, price, key features or a combination of factors to find the perfect restaurant for your needs requirements and budget.   

Or why not give the gift of a wonderful dining experience with one of our universal restaurant gift vouchers.  Available in monetary values from £20 to £500 and redeemable at all of the restaurants listed on the Gourmet Guide our universal restaurant gift vouchers are the ideal gift for foodies or people who have got everything.",Very easy to redeem our voucher and book the restaurant. Not sure the restaurant knew what to do? Left them with our email confirmation of the booking to help them.,easi redeem voucher book restaur uncertain restaur knew left email confirm book help,easi use
4,Gourmet Guide,['Restaurant'],2.2,2018-05-18,Gill T,Gift voucher for foodies,"Discover the Best Restaurants Near You in the UK with the Gourmet Guide.  Search by food type, price, key features or a combination of factors to find the perfect restaurant for your needs requirements and budget.   

Or why not give the gift of a wonderful dining experience with one of our universal restaurant gift vouchers.  Available in monetary values from £20 to £500 and redeemable at all of the restaurants listed on the Gourmet Guide our universal restaurant gift vouchers are the ideal gift for foodies or people who have got everything.",Good choice of restaurants and spend voucher at and flexible values.  Would prefer a nicer formatted printable voucher as a gift.,good choic restaur spend voucher flexibl valu would prefer nicer format printabl voucher gift,gift voucher bodi
4,Gourmet Guide,['Restaurant'],2.2,2018-07-16,Melanie Gibson,Prompt service and when there had been…,"Discover the Best Restaurants Near You in the UK with the Gourmet Guide.  Search by food type, price, key features or a combination of factors to find the perfect restaurant for your needs requirements and budget.   

Or why not give the gift of a wonderful dining experience with one of our universal restaurant gift vouchers.  Available in monetary values from £20 to £500 and redeemable at all of the restaurants listed on the Gourmet Guide our universal restaurant gift vouchers are the ideal gift for foodies or people who have got everything.","Prompt service and when there had been an error made, the company were courteous, apologetic and quick to rectify. Would have no hesitation in using them again.",prompt servic error made compani courteou apologet quick rectifi would hesit use,prompt servic
4,Gourmet Guide,['Restaurant'],2.2,2018-11-05,Sara,Very nice gift packaging and some suggestions…,"Discover the Best Restaurants Near You in the UK with the Gourmet Guide.  Search by food type, price, key features or a combination of factors to find the perfect restaurant for your needs requirements and budget.   

Or why not give the gift of a wonderful dining experience with one of our universal restaurant gift vouchers.  Available in monetary values from £20 to £500 and redeemable at all of the restaurants listed on the Gourmet Guide our universal restaurant gift vouchers are the ideal gift for foodies or people who have got everything.","Very nice gift packaging and restaurant selection. The service could be improved by introducing in the IT system (i) the possibility to safely correct the initial order in due time if a mistake is made, and (ii) the package tracking function.",nice gift pack restaur select servic could improv introduc system possibl safe correct initi order due time mistak made ii packag crack function,nice gift pack
4,Gourmet Guide,['Restaurant'],2.2,2018-06-12,Dem,There  was some confusion on where the…,"Discover the Best Restaurants Near You in the UK with the Gourmet Guide.  Search by food type, price, key features or a combination of factors to find the perfect restaurant for your needs requirements and budget.   

Or why not give the gift of a wonderful dining experience with one of our universal restaurant gift vouchers.  Available in monetary values from £20 to £500 and redeemable at all of the restaurants listed on the Gourmet Guide our universal restaurant gift vouchers are the ideal gift for foodies or people who have got everything.",There  was some confusion on where the voucher was sent but after the issue was resolved the services was great.,confus voucher sent issu resolv servic great,confus
4,Gourmet Guide,['Restaurant'],2.2,2018-08-23,BP,Good but price gift box,"Discover the Best Restaurants Near You in the UK with the Gourmet Guide.  Search by food type, price, key features or a combination of factors to find the perfect restaurant for your needs requirements and budget.   

Or why not give the gift of a wonderful dining experience with one of our universal restaurant gift vouchers.  Available in monetary values from £20 to £500 and redeemable at all of the restaurants listed on the Gourmet Guide our universal restaurant gift vouchers are the ideal gift for foodies or people who have got everything.",Purchased for a weding present so wanted an actual voucher and l would have given 5 stars but I feel the additional cost of the gift box / activation fee of £5 + the £3 booking fee is a little steep,purchas wed present want actual voucher l would given star feel addit cost gift box motiv fee book fee littl steep,good price gift box
4,Gourmet Guide,['Restaurant'],2.2,2019-07-29,Melissa Cabecinha,Misleading re: Expired Vouchers,"Discover the Best Restaurants Near You in the UK with the Gourmet Guide.  Search by food type, price, key features or a combination of factors to find the perfect restaurant for your needs requirements and budget.   

Or why not give the gift of a wonderful dining experience with one of our universal restaurant gift vouchers.  Available in monetary values from £20 to £500 and redeemable at all of the restaurants listed on the Gourmet Guide our universal restaurant gift vouchers are the ideal gift for foodies or people who have got everything.","EDIT: After posting the original review, Tom from Gourmet Guide got in touch and was able to extend the vouchers. He was friendly and courteous and explained that I received the original message due to an internal error. He managed to resolve the situation quickly and turn a negative experience into a positive one. Original message below (1 star review): Gourmet Guide has responded to several reviews on this site saying that it is rare for them to enforce expiry date rules. This is disingenuous, as I contacted them today regarding vouchers that we didn't realise were expired and was told that the system cannot redeem expired vouchers.  We were given vouchers as a wedding gift last September, and had planned on using them to celebrate our anniversary. When we got the vouchers out to book, we realised they expired within nine months. After reading Gourmet Guide's responses on this website (for example, GG's response on 24/06/2019 - ""In reality it is very rare for us to enforce the expiry date rules and expired vouchers are honoured 99% of the time""), I contacted them (enquiries @gourmetguide.co.uk) to see if it would be possible to honour the voucher. The reply that I received was as follows: ""Hi,Thank you for your email.Our Vouchers do expire after 9 months, so unfortunately there is no way of redeeming these at this date.If they were still in date we could extend for an additional charge, but with them being fully expired our system wont allow us to redeem now.Sorry again.Kind Regards""So either the claim that vouchers are honoured 99% of the time is false, or these are the 1% of vouchers that are not honoured (with no explanation why ours will not be and the other 99% would be).Really displeased with this interaction and the misleading information that has been given in response to bad reviews. I understand if it's not possible to redeem the expired vouchers, but they should not indicate that they will be honoured if this is not the case.",edit post origin review tom gourmet guid got touch abl extend voucher friendli courteou explain receiv origin messag due intern error manag resolv situat quickli turn neg experi posit one origin messag star review gourmet guid respond sever review site say rare enforc expir date rule disingenu contract today regard voucher realis expir told system redeem expir voucher given voucher wed gift last septemb plan use celebr anniversari got voucher book realis expir within nine month read gourmet guid respons webster exampl go respons realiti rare us enforc expir date rule expir voucher honour time contract inquiri see would possibl honour voucher repli receiv follow hi thank voucher expir month unfortun way redeem still date could extend addit charg fulli expir system wont allow us redeem regard either claim voucher honour time fals voucher dishonor explan differ would displeas interact mislead inform given respons bad review understand imposs redeem expir voucher contraind honour case,mislead expir voucher
4,Gourmet Guide,['Restaurant'],2.2,2018-06-07,Jess,Great range of restaurants to choose…,"Discover the Best Restaurants Near You in the UK with the Gourmet Guide.  Search by food type, price, key features or a combination of factors to find the perfect restaurant for your needs requirements and budget.   

Or why not give the gift of a wonderful dining experience with one of our universal restaurant gift vouchers.  Available in monetary values from £20 to £500 and redeemable at all of the restaurants listed on the Gourmet Guide our universal restaurant gift vouchers are the ideal gift for foodies or people who have got everything.",Great range of restaurants to choose from but I found the website difficult to navigate at times,great rang restaur choos found webster difficult navig time,great rang restaur
4,Gourmet Guide,['Restaurant'],2.2,2018-09-04,Shona Morris,Very pleased with vouchers,"Discover the Best Restaurants Near You in the UK with the Gourmet Guide.  Search by food type, price, key features or a combination of factors to find the perfect restaurant for your needs requirements and budget.   

Or why not give the gift of a wonderful dining experience with one of our universal restaurant gift vouchers.  Available in monetary values from £20 to £500 and redeemable at all of the restaurants listed on the Gourmet Guide our universal restaurant gift vouchers are the ideal gift for foodies or people who have got everything.",Very pleased with vouchers. Quick efficient service with good quality product,pleas voucher quick effici servic good qualiti product,pleas voucher
4,Gourmet Guide,['Restaurant'],2.2,2018-07-03,eleccy,Easy to make a reservation Romana a…,"Discover the Best Restaurants Near You in the UK with the Gourmet Guide.  Search by food type, price, key features or a combination of factors to find the perfect restaurant for your needs requirements and budget.   

Or why not give the gift of a wonderful dining experience with one of our universal restaurant gift vouchers.  Available in monetary values from £20 to £500 and redeemable at all of the restaurants listed on the Gourmet Guide our universal restaurant gift vouchers are the ideal gift for foodies or people who have got everything.",Easy to make a reservation Romana a pleasure to deal with,easi make reserv roman pleasur deal,easi make reserv roman
4,Gourmet Guide,['Restaurant'],2.2,2018-05-21,MN,good website,"Discover the Best Restaurants Near You in the UK with the Gourmet Guide.  Search by food type, price, key features or a combination of factors to find the perfect restaurant for your needs requirements and budget.   

Or why not give the gift of a wonderful dining experience with one of our universal restaurant gift vouchers.  Available in monetary values from £20 to £500 and redeemable at all of the restaurants listed on the Gourmet Guide our universal restaurant gift vouchers are the ideal gift for foodies or people who have got everything.","easy to use, the gift voucher has not been used yetgood and useful website",easi use gift voucher differ use yetgood use webster,good webster
4,Gourmet Guide,['Restaurant'],2.2,2018-05-30,Mrs B. C. Holbrook,rapid response,"Discover the Best Restaurants Near You in the UK with the Gourmet Guide.  Search by food type, price, key features or a combination of factors to find the perfect restaurant for your needs requirements and budget.   

Or why not give the gift of a wonderful dining experience with one of our universal restaurant gift vouchers.  Available in monetary values from £20 to £500 and redeemable at all of the restaurants listed on the Gourmet Guide our universal restaurant gift vouchers are the ideal gift for foodies or people who have got everything.",Quick in answering the phone and  any queries,quick answer phone queri,rapid respons
4,Quandoo UK,['Restaurant'],1.6,2019-12-16,Tony Bushell,Good food in a nice friendly atmosphere,"Quandoo is a restaurant technology and reservations platform supplying over 17000 restaurants with bookings, table management, payment and EPOS solutions. These solutions enable restaurants to connect better with new and existing customers and to simplify & boost your daily business.","Just as we found this pub we learn that sadly it could close in the spring. It serves good home cooked food from a varied reasonably priced menu,  and with attentive staff. We enjoyed the chicken and sweet corn pie and the shepherds pie. Please try it, and if like us you enjoy the experience, please support it to ensure it can stay open.",found pub learn sadli could close spring serv good home cook food vari reason price menu attent staff enjoy chicken sweet corn pie shepherd pie pleas tri like us enjoy experi pleas support ensur stay open,good food nice friendli atmospher
4,Quandoo UK,['Restaurant'],1.6,2019-06-09,Ruth Wells,Vida is an excellent restaurant with…,"Quandoo is a restaurant technology and reservations platform supplying over 17000 restaurants with bookings, table management, payment and EPOS solutions. These solutions enable restaurants to connect better with new and existing customers and to simplify & boost your daily business.",Vida is an excellent restaurant with delicious food and welcoming staff. Although it was busy the service was extremely good.I would recommend this restaurant to my family and friends.,via excel restaur delici food welcom staff although busi servic extrem would recommend restaur famili friend,via excel restaur
4,Quandoo UK,['Restaurant'],1.6,2018-07-03,Manpreet Singh,A good platform but could be made more…,"Quandoo is a restaurant technology and reservations platform supplying over 17000 restaurants with bookings, table management, payment and EPOS solutions. These solutions enable restaurants to connect better with new and existing customers and to simplify & boost your daily business.",A good platform but could be made more user friendly. Sadly weekend restaurant support is not available.,good platform could made user friendli sadli weekend restaur support avail,good platform could made
4,Quandoo UK,['Restaurant'],1.6,2020-06-23,Glenda Polidore,Brilliant service!,"Quandoo is a restaurant technology and reservations platform supplying over 17000 restaurants with bookings, table management, payment and EPOS solutions. These solutions enable restaurants to connect better with new and existing customers and to simplify & boost your daily business.",Friendly customer service and friendly atmosphere. Would love to recommend them for online booking for your favourite restaurants.,friendli custom servic friendli atmospher would love recommend onlin book favourit restaur,brilliant servic
4,Quandoo UK,['Restaurant'],1.6,2020-02-16,Peter Rouse,Very friendly staff,"Quandoo is a restaurant technology and reservations platform supplying over 17000 restaurants with bookings, table management, payment and EPOS solutions. These solutions enable restaurants to connect better with new and existing customers and to simplify & boost your daily business.","Very friendly staff, well cooked food and good atmosphere. 😊",friendli staff well cook food good atmospher,friendli staff
4,Quandoo UK,['Restaurant'],1.6,2020-03-10,Connor Murphy,Booking table for two was really easy…,"Quandoo is a restaurant technology and reservations platform supplying over 17000 restaurants with bookings, table management, payment and EPOS solutions. These solutions enable restaurants to connect better with new and existing customers and to simplify & boost your daily business.",Booking table for two was really easy and fast.,book tabl two realli easi fast,book tabl two realli
4,Sporting Targets,['Recreation centre'],4.9,2019-08-17,Sophie Storrow,Great experience morning!,"One of the finest Clay Pigeon Shooting venues in the UK, offering corporate and club shooting, multi activity events, a gun shop, licenced bar and restaurant since 1990.","We took part in an experience morning bought through red letter days consisting of Archery, Air Rifle shooting and clay pigeon shooting and thoroughly enjoyed it. Vince, our instructor, was knowledgeable in all aspects of the experience especially clay pigeon shooting, providing us with great tips and tricks to improve our shooting. It was a different but exciting experience for us that we will definitely do again.",took part experi morn bought red letter day consist archeri air rifl shoot clay pigeon shoot thoroughli enjoy sinc instructor knowledg aspect experi especi clay pigeon shoot provid us great tip trick improv shoot differ excit experi us definit,great experi morn
4,Sporting Targets,['Recreation centre'],4.9,2015-07-05,Joe,great team and services,"One of the finest Clay Pigeon Shooting venues in the UK, offering corporate and club shooting, multi activity events, a gun shop, licenced bar and restaurant since 1990.","Our tutor Rob was just great,patient and clam and a good laugh too! All staff were friendly and helpful and equipment was all in good repair.",tutor rob great patient calm good laugh staff friendli help equip good repair,great team servic
4,Sporting Targets,['Recreation centre'],4.9,2019-04-04, Marie Russell,Had a great day,"One of the finest Clay Pigeon Shooting venues in the UK, offering corporate and club shooting, multi activity events, a gun shop, licenced bar and restaurant since 1990.","Had a great day, all was good I'm happy with  Sporting Targets.",great day good happi sport target,great day
4,Caferouge,['Restaurant'],1.9,2018-12-11,Rebecca,Dinner at Cafe Rouge,"Café Rouge - Bar, Restaurant and Café","Recently I went for dinner at Cafe Rouge in Salisbury. I had a three course meal and all of it was delicious, except from my chips being cold! The staff members were lovely and always nearby when we were ready to order. Will definitely be visiting again!",recent went dinner cafe rough salisburi three cours meal delici except chip cold staff member love alway nearbi readi order definit visit,dinner cafe rough
4,Caferouge,['Restaurant'],1.9,2022-03-02,MARIE BOTTLEY,Cafe Rouge Haywardheath,"Café Rouge - Bar, Restaurant and Café","This Cafe Rouge was a nice setting, had good seating area outside as well as inside.  It’s one of the nicest I’ve been too. Breakfast was good, but we ordered a glass of  champagne to go with breakfast, so your paying by the glass!!! It came half full!!!  And that cafe rouge disappointed me !! Is that normal practice for  cafe rouge  ???  You advertisements don’t show half full glasses of champagne!!!!",cafe rough nice set good seat area outsid well insid one nicest breakfast good order glass champagn go breakfast pay glass came half full cafe rough disappoint normal practic cafe rough advertis show half full glass champagn,cafe rough haywardheath
4,Caferouge,['Restaurant'],1.9,2022-10-28,IAN WILSON,Grubby lavatory - Victoria Station,"Café Rouge - Bar, Restaurant and Café","As always, delicious food, especially the Boeuf Bourguignon. However the lavatory (Victoria station - Upper-level) could do with a deep, steam-clean. This is basic stuff to get right, especially in a restaurant - years of accumulated grime, and there's no excuse.",alway delici food especi boeuf bourguignon howev lavat victoria station could deep basic stuff get right especi restaur year accumul grime excus,rubi lavat victoria station
4,Caferouge,['Restaurant'],1.9,2020-02-27,Newsha Salehi,Caferouge is one my favourite places…,"Café Rouge - Bar, Restaurant and Café","Caferouge is one my favourite places and i love their main courses, tried many London branches and all of them had something special for me",caferoug one favourit place love main cours tri mani london branch someth special,caferoug one favourit
4,Caferouge,['Restaurant'],1.9,2014-03-25,Priya,nice atmosphere,"Café Rouge - Bar, Restaurant and Café","visited cafe rouge in milton keynes, very helpful staff and the resturant had a nice atmosphere, felt very relaxed and enjoyed the meal. have recommended to others.",visit cafe rough milton eye help staff restaur nice atmospher felt relax enjoy meal recommend other,nice atmospher
4,Caferouge,['Restaurant'],1.9,2020-11-21,Gareth,This is a regular haunt of my family,"Café Rouge - Bar, Restaurant and Café",This is a regular haunt of my family. We do like their cakes and coffee when out and about in town. Staff are really friendly and we do like the layout inside. Really miss this place during lockdown.,regular haunt famili like cake coffe town staff realli friendli like layout insid realli miss place lockdown,regular haunt famili
4,Caferouge,['Restaurant'],1.9,2012-08-15,Francesca Fong,Nice lunch,"Café Rouge - Bar, Restaurant and Café",I had a realy nice lunch here with friends and found the food delicious and not overly pricey. A nice atmosphere would certainly return again.,realli nice lunch friend found food delici overlay price nice atmospher would certainli return,nice lunch
4,Caferouge,['Restaurant'],1.9,2020-02-20,Steven Gibbons,Cold food when it was supposed to be…,"Café Rouge - Bar, Restaurant and Café",Cold food when it was supposed to be hot. Nice atmosphere. Friendly staff. Very limiting choice for Vegans.,cold food suppos hot nice atmospher friendli staff limit choic began,cold food suppos
4,Caferouge,['Restaurant'],1.9,2019-11-09,Joe Anderson,Good value for money,"Café Rouge - Bar, Restaurant and Café","Good value for money, food not great but for the price and service, you really cont complain.",good valu money food great price servic realli count complain,good valu money
4,Caferouge,['Restaurant'],1.9,2021-03-20,Tommy Matt,Good restaurant,"Café Rouge - Bar, Restaurant and Café","Good atmosphere, good food.",good atmospher good food,good restaur
4,Hawksmoor at Home ,['Meal Delivery'],4.1,2017-11-01,Rara,Perfect service,,"The Knightsbridge venue is very relaxing and service is always pleasant and friendly. Many disappointed customers on Sundays as they stop serving roast dinners by 5, they’re very popular afterall. So make sure you go early. We are always happy with the service, unfortunately, they don’t do a great job with a well cooked steak if you are a crass individual like myself that prefers no pink! It’s either still very pink or as tough as shoe leather.   All other dishes and drinks are always perfect.",knightsbridg venu relax servic alway pleasant friendli mani disappoint custom sunday stop serv roast dinner popular afteral make sure go earli alway happi servic unfortun great job well cook speak crass individu like prefer pink either still pink tough shoe leather dish drink alway perfect,perfect servic
4,Hawksmoor at Home ,['Meal Delivery'],4.1,2023-04-12,Megan Powell,If you're looking for a restaurant that…,,"If you're looking for a restaurant that serves up quality and delicious food in a hurry, look no further. The delivery from this establishment was impressively fast, and the flavors of my meal were nothing short of amazing.",look restaur serv qualiti delici food hurri look deliveri establish impress fast favor meal noth short amaz,look restaur
4,Hawksmoor at Home ,['Meal Delivery'],4.1,2022-11-18,Susi Pendergast,Delicious,,"Delicious steak, even I could cook it!!",delici speak even could cook,delici
4,Hawksmoor at Home ,['Meal Delivery'],4.1,2018-10-21,Sasha Moran,Great sunday roast & service is low key…,,Great sunday roast & service is low key but attentive. I have visited 4 different branches & all have been to a high standard but watch your bank balance!,great sunday roast servic low key attent visit differ branch high standard watch bank balanc,great sunday roast servic low
4,Hawksmoor at Home ,['Meal Delivery'],4.1,2023-03-17,Jamie Lueks,Simply the best steak I’ve ever had,,Simply the best steak I’ve ever had. Service is lively with a great atmosphere.Recommend coming for cocktails in the bar too,simpli best speak ever servic live great come cocktail bar,simpli best speak ever
4,Hawksmoor at Home ,['Meal Delivery'],4.1,2021-03-21,kim,This was gifted to us by a friend,,This was gifted to us by a friend. Absolutely fantastic. Packaged wonderfully. We had the roast for 4 with alcohol. It’s was easy to prepare and cook and the beef joint was best I’ve ever tasted. Two small things. Not enough gravy and not quite enough custard. Apart from that it was perfect. Tried to order for a friend and it says out of stock. I hope they don’t stop.,gift us friend absolut fantast packag wonder roast alcohol easi prepar cook beef joint best ever tast two small thing enough gray quit enough mustard apart perfect tri order friend say stock hope stop,gift us friend
4,Hawksmoor at Home ,['Meal Delivery'],4.1,2021-06-15,Paaus-C,Delicious and authentic food,,Delicious food and flawless service here. Prices can be a bit expensive but you won’t be disappointed.,delici food lawless servic price bit expens disappoint,delici authent food
4,Hawksmoor at Home ,['Meal Delivery'],4.1,2023-03-03,Natasha Tyler,Great food and excellent service from…,,Great food and excellent service from the staff.,great food excel servic staff,great food excel servic
4,ALL EAT,['Restaurant'],3.3,2023-12-09,Jose Joseph,Great service,"All Eat is an online food delivery platform with the community at its heart. Putting people over profits, the platform strives to help customers connect with an abundance of local cuisines all at low prices. All Eat prides itself on having the lowest fees in the market, ensuring affordability for customers and merchants alike so we all eat together.

All Eat is an online food delivery app helping local restaurants and communities say no to 36% commissions to takeaway platforms with Unbeatable food, price, and service​.","Great service, I always use this app to order my food. 40% cheaper than others.",great servic alway use pp order food cheaper other,great servic
4,ALL EAT,['Restaurant'],3.3,2022-01-19,Helen,Could do with some extra feature like…,"All Eat is an online food delivery platform with the community at its heart. Putting people over profits, the platform strives to help customers connect with an abundance of local cuisines all at low prices. All Eat prides itself on having the lowest fees in the market, ensuring affordability for customers and merchants alike so we all eat together.

All Eat is an online food delivery app helping local restaurants and communities say no to 36% commissions to takeaway platforms with Unbeatable food, price, and service​.",Could do with some extra feature like in app messaging that informs you when your order has been received by restaurant and your order is on its way notification. Other than that the app is fine.,could extra featur like pp essay inform order receiv restaur order way ratif pp fine,could extra featur
4,The Alchemist Shop,"['Cocktail Bar', 'Restaurant']",4.6,2023-01-26,Louise Rose,Speedy delivery and smooth transaction,"The Alchemist is a cocktail bar & restaurant that celebrates molecular mixology, alchemy and craftsmanship. Celebrate our weird and wonderful products.","Love the idea of the cocktails being available for home consumption however the one we bought wasn’t for us. The website was easy to navigate though, transaction went through smoothly and delivery was quick!",love idea cocktail avail home consumpt howev one bought us webster easi navig though transact went smoothli deliveri quick,speedi deliveri smooth transact
4,The Alchemist Shop,"['Cocktail Bar', 'Restaurant']",4.6,2022-07-25,Carole Regan,Birthday present,"The Alchemist is a cocktail bar & restaurant that celebrates molecular mixology, alchemy and craftsmanship. Celebrate our weird and wonderful products.",This was bought as a birthday present for my daughter in law so not opened yet. Wish there had been more variety as she loves other cocktails when visiting Alchemist in Leeds,bought birthday present daughter law close yet wish varieti love cocktail visit chemist leed,birthday present
4,Paya Cuisine,['Restaurant'],1.4,2013-04-17,Lurlene Taylor,Pretty good food,"paya is ""still one of the best Chinese restaurants in London. With over 25 years of history, Paya has stood the test of time because of the quality of its food, service and surroundings"".","One of the best delivery food I've ever had, taste and pretty fresh by the look and taste of it, though you can never tell for sure as it is so full of aromas and spices, but enjoyable food and will definitely order again.",one best deliveri food ever tast pretti fresh look tast though never tell sure full aroma space enjoy food definit order,pretti good food
4,Hallsintl,['Catering supplier'],4.3,2021-09-27,Joe,UK catering hardware supply,"Established in 1975, Halls International is one of the leading providers of commercial catering equipment to the foodservice industry around the world.",We used halls on behalf of a UK client for catering hardware across a number of locations.Halls were responsive and clear up front on expected deliveries as well as keeping us aware of the entire supply chain.As things worked out there were a few hiccups on the way (which in fairness were not down to Halls but the manufacturer) but this was resolved and covered off. This is not always the case. Nice to find a company that's willing to do what it takes to get things sorted.,use hall behalf client water hardwar across number respons clear front expect deliv well keep us awar entir suppli thing work hiccup way fair hall manufactur resolv cover never case nice find compani will take get thing sort,water hardwar suppli
4,Hallsintl,['Catering supplier'],4.3,2022-10-03,Bethany moore,Very reasonably priced compared to…,"Established in 1975, Halls International is one of the leading providers of commercial catering equipment to the foodservice industry around the world.",Very reasonably priced compared to other websites. Easy to contact. I just happened to order at the wrong time when the factory ordered from closed for a few weeks (in italy) so it took a while getting to me but fault was not with halls international. I had issues ordering from the website but it was rectified quickly by sending an invoice instead. Rotisserie oven looks amazing! Yet to test it out so cannot review the oven itself. Liked the personal experience calling Halls as I kept getting  through to the same employee so I didn't have to keep repeating myself.,reason price compar webster easi contact happen order wrong time factori order close week itali took get fault hall intern issu order webster rectifi quickli send voic instead rotisseri oven look amaz yet test review oven like person experi call hall kept get employe keep repeat,reason price compar
4,Hallsintl,['Catering supplier'],4.3,2022-01-22,Joan Temple,Ordered from their website for…,"Established in 1975, Halls International is one of the leading providers of commercial catering equipment to the foodservice industry around the world.","Ordered from their website for equipment for my business, as prices were very competitive.Arrived promptly. Jason organised my order, advising on alternative products for my business Big thanks Halls Int",order webster equip busi price promptli jason organis order advis altern product busi big thank hall,order webster
4,Hallsintl,['Catering supplier'],4.3,2023-02-16,Trevor Brooks,Hatco salamander,"Established in 1975, Halls International is one of the leading providers of commercial catering equipment to the foodservice industry around the world.","Great product received today,after a few problems with the courier! John was great at chasing them up and keeping me in the loop!",great product receiv today problem courier john great chase keep loop,hat salamand
4,Hallsintl,['Catering supplier'],4.3,2021-12-09,Christopher Simmons,Good service from John,"Established in 1975, Halls International is one of the leading providers of commercial catering equipment to the foodservice industry around the world.","Good service from John, communication with emails and product delivery was swift",good servic john commun email product deliveri swift,good servic john
4,Mussarats,['Restaurant'],4.4,2023-10-12,Carolina Irene Stevany,Never had an experience with Indian or…,"A modern, contemporary twist on a variety of different Cuisines!",Never had an experience with Indian or Pakistan dish before but for sure will be back if i had a chance. Thank you for the experience and for food,never experi indian parisian dish sure back chanc thank experi food,never experi indian
4,Mussarats,['Restaurant'],4.4,2021-08-16,Areej Majid,AMAZING FOOD,"A modern, contemporary twist on a variety of different Cuisines!","AMAZING FOOD! Tried this new place a few days ago and was left well impressed. From the host to the decor to the food everything was great. Definitely recommend ordering the chicken kuchi salan , which was something we never heard of but was delicious and the chicken noodles. Everything came hot and fresh and very spicy as we asked. Khan a gentleman working there left a great impression! Can not wait to visit this place only downside could be the portion size. The noodle size could be made bigger but over all amazing !",amaz food tri new place day ago left well impress host door food everyth great definit recommend order chicken salon someth never heard delici chicken nodul everyth came hot fresh spice ask khan gentleman work left great impress wait visit place downsid could portion size nobl size could made bigger amaz,amaz food
4,Mussarats,['Restaurant'],4.4,2021-11-17,Hana Shaikh,Lovely food,"A modern, contemporary twist on a variety of different Cuisines!","Lovely food, with good seasoning and cooked well,  reasonable pricing and portion sizes. Excellent service, with staff coming round asking if everything was okay frequently. Definately a spot you keep going back to!",love food good reason cook well reason prick portion size excel servic staff come round ask everyth okay frequent definit spot keep go back,love food
4,Mussarats,['Restaurant'],4.4,2023-05-12,Molly Cole,Very tasty food,"A modern, contemporary twist on a variety of different Cuisines!","Very tasty food, nice atmosphere, polite and attentive staff. We will definitely come here again soon to celebrate a family holiday. I recommend it!",tast food nice atmospher polit attent staff definit come soon celebr famili holiday recommend,tast food
