Rating,Restaurant Name,Categories,Average Rating,Experience Date,Username,Review Title,Information,Review Text 
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2021-11-22,Jenny Eaton,Excellent evening,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!","Excellent evening, food was fabulous, chef very friendly, would definitely recommend Dineindulge."
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2021-11-21,Laura Rae Smith,Took all the stress out of a dinner party…,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!","We had a great and very positive experience using Dineinduge! Organising everything and booking for a party of 21 was easy and straightforward. Our chef, Andre was absolutely fabulous. He rang before hand to introduce himself. He turned up on the dot and the food was amazing…and he cleaned up after!!! Took all the stress out of a dinner party as everything was taken care of! Would definitely use Dineinduge again and would 100% recommend!!!! Thank you 😊"
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2021-11-19,M Grayson,We had an excellent evening with lovely…,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!",We had an excellent evening with lovely food and an excellent chef. Would recommend.
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2021-11-19,Lisa,Peter the Great Chef,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!","What an excellent meal, Peter was fantastic, he took time to explain all what he was doing, really great to see a professional chef on top of his game."
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2021-11-18,J Coutts,A fabulous experience,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!","A fabulous experience, Charles our chef for the evening was professional and informative and an absolute joy to have in our home."
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2021-11-18,Susan Hutton,Turned up on time,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!",Turned up on time. Excellent food and service with minimal fuss! Would definitely use again!
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2021-11-18,Penny Jekyll,Private Chef,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!",This is the way forward! A private chef who cooked a 9 course meal for us whilst leaving our group all able to enjoy each others company. My only criticism would be that the chef had a booking after ours and this fabulous experience felt a little rushed
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2021-11-17, Dorset1,Dineindulge offered everything we…,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!","Dineindulge offered everything we required for our party, great choice of menus, dietary requirements and extras to make a perfect special occasion or treat. Good correspondence, very easy to follow website and ordering. Thoroughly recommend!"
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2021-11-16,Ali K,Could not recommend enough!!,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!",Really impressed with the customer service I received after our initial chef tested positive for Covid just a week before our dinner. The chef on the night was incredible and I could not recommend this service enough.
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2021-11-16,customer,Was very pleased with the overall…,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!","Was very pleased with the overall experience, the food was Amazing the Chef was very nice and Very professional.would definitely recommend to friends and family!"
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2021-11-16,Customer,Fantastic meal for my 40th (plus 1!)…,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!","Fantastic meal for my 40th (plus 1!) Birthday!Our chef Charles was amazing, he got stuck in (COP26) traffic so was really late arriving but got to work super quick and worked out how to use everything in the kitchen straight away even making shortbread from scratch! The meal was for a celebration of 10 and we are all fine dining fanatics so have really high standards - I couldn't fault one bit of it, the steak was so tender you didn't even really need a knife and the sticky toffee pudding was so light I managed it all even though I was actually already full. I wouldn't hesitate for a second in booking Dineindulge for my next event."
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2021-11-16,Paul S,Great service from the office staff via…,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!",Great service from the office staff via the telephone followed by exceptional service by Ben who was our chef. Great food and very relaxed with a spotless kitchen at the end
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2021-11-15,Ian Miller,Wow!!,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!",An excellent experience from start to finish!The food was incredible!I can’t recommend it highly enough
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2021-11-15,Elke Browne,We booked dinner for 8,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!","We booked dinner for 8, and Dineindulge was a pleasure to deal with. Great variety of menu choices, easy to navigate website, they kept in touch with us during the run-up to the event, and the dinner itself was a triumph: Every single dish was delicious, beautifully presented, served with a smile and detailed explanations about provenance and preparation methods. A thoroughly enjoyable evening, 8 delighted diners and a spotless kitchen afterwards."
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2021-11-15,Lisa F.,Evening dinner,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!",Fantastic chef food was amazing great service overall. Bradley the chef was great so professional he catered for all our needs would definitely recommend look forward to booking again.
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2021-11-15,Mrs Jill Nash,What a fabulous way to enjoy a dinner…,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!",What a fabulous way to enjoy a dinner party. The food was all amazing to look at an eat and all we had to clean up were our glasses. Only critiscm was that there were not enough roast potatoes 🙂
4,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2021-11-15,Nancy Thomas,Overall a very pleasing service,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!",Overall a very pleasing service. The only issue was the wine being delivered to the wrong location. However with good communication with the wine merchant this was quickly resolved.
Rating,Restaurant Name,Categories,Average Rating,Experience Date,Username,Review Title,Information,Review Text
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2021-11-15,Kathryn Almond,Highly recommended,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!",Highly recommended. I was a little nervous about trusting a company I’d never used to cater for a 50th birthday celebration. Need not have worried because it all went perfectly from start to finish. Delicious food
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2021-11-14,Sarah Willis,Beautiful,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!",Beautiful  perfect xx
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2021-11-14,Helen Rodrigues Gois,Highly recommended,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!","Amazing from start to finish, really easy to book and use, great communication and then the meal itself was just gorgeous! Fabulous chef called Mbark, who was funny, friendly and produced just the most outstanding meal for us! Mbark thank you!"
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2021-11-13,andrew Doyle,Excellent meal,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!","well prepared , well presented and an excellent meal"
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2021-11-12,Myrtle Barrow,Paul was excellent and he and his…,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!",Paul was excellent and he and his number two were very attentive. His attention to details was appreciated. Would not hesitate to recommend him.
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2021-11-12,Lucy Lowson,Excellent service and great chef,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!",Excellent service and great chef! We had an amazing meal prepared for us. Wonderful for a special occasion!
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2021-11-11,Hannah Veja,Our chef Dexter was amazing!,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!","Our chef Dexter was amazing! The food was unbelievable and we couldn't fault a single thing! He contacted us and arrived promptly and prepared, he just got on with cooking and we were able to enjoy our evening! His food was absolutely exquisite and I genuinely think it was one of the best meals myself and my party had experienced! Beautiful cooking! Thank you!"
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2021-11-11,Judith Gold,Fabulous 30th birthday celebration dinner!,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!","We had a great experience with DineInDulge from the original confirmation, all the attention to detail and finally the chef and the actual dinner. Our chef Andrej was so well organised and professional but also a really nice guy. The meal itself was beautifully presented and tasted delicious.  We would thoroughly recommend and we would definitely use the company again"
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2021-11-10,Prof. Richard  Williams,It was very good but I really don't…,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!",It was very good but I really don't want to repeat what I have already said in my earlier  review!
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2021-11-10,Cat,Really lovely experience,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!",Really lovely experience! Our chef was super lovely and the food was incredible!
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2021-11-09,Regina,Such a treat for a great price!,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!",It was amazing to have a private chef cater for my husbands birthday - the options to personalise the menu were great. Steaks cooked to perfection even though all different requirements. Our chef was super friendly and professional - would definitely recommend. Our guests were raving about the food for days after!
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2021-11-09,Hellen,Excellent evening,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!","Excellent evening, fantastic service"
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2021-11-08,Samantha  Foreman,Great private catering,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!","Great private catering for my dads 60th, chef was lovely and so helpful, booking and event management was easy."
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2021-11-08,Lauren Green,The food was sensational,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!",The food was sensational literally made our weekend. Big thank you to Jayne and Chyna
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2021-11-08,Louise ,Can't fault Dineindulge!,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!",
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2021-11-08,Louise Alford,It was very easy to book online and get…,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!","It was very easy to book online and get my guests to choose their food menu as well. Our chef Sam was fantastic the good was amazing, he came into a strange house and produced amazing food! Definitely would recommend"
4,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2021-11-08,Becky,Used Dine and Indulge for a catered…,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!","Used Dine and Indulge for a catered meal at a holiday home for my Mum's birthday. Online event portal was really good. Had an issue with the chef cancelling two weeks before the event (covid so no one's fault) and I was quickly informed and efforts were made to find an alternative. An alternative chef was secured so our meal could go ahead as planned. However, I did have to chase for updates on progress towards finding another chef which is why I have only given 4 stars"
5,Dineindulge,"['Caterer', 'Catering food and drink supplier', 'Meal Delivery', 'Mobile Caterer', 'Restaurant']",4.9,2021-11-07,Charlotte,Jane and Chyna,"Dineindulge is the world’s 1st and only private chef experience. Our personal chef hire service & menus are available in over 10 countries and whether you are booking us in London, Paris, or Rome, you can experience restaurant quality cuisine, at a restaurant price in the comfort of your own home or holiday accommodation.

The Dineindulge service includes your own private chef who will freshly prepare, cook, and serve your chosen Dineindulge menu by taking over your kitchen and equipment in the home, accommodation, or venue. The service is designed to be relaxed and personable with your chef introducing each dish to the table, as well as clearing and cleaning down the kitchen and even doing the washing up before they leave!","I recently went away with my girls for a girls weekend away in Suffolk and decided to hire a chef to come cook for us. My friends organised the whole thing but I just wanted to write how professional our chef and sous chef, Jane and Chyna were. The chef arrived with plenty of time, gave us warning when dinner was about to be served, explained what was in our dishes, cleared up and even took some wonderful photos for us! The food was incredible, great portions and very on time, I loved how I knew what I was having however the dish was explained to us in detail making the experience even more fun. Highly recommend to use dineindulge to find you a personal chef, great experience and definitely provides you with a restaurant at home vibe. 10/10!"
